Review,Status
"
            Всё как обычно: большие очереди, сутолока, суматоха. Кажется, что недорого, а чек выходит как в приличном ресторане, потому, что сразу хочется и того, и этого. Не рекомендую водить детей, пища нездоровая!                    ",0
"
            Я не сторонник фаст-фуда, именно поэтому в Макдональдсе бываю крайне редко, только с друзьями! Грязновато, очередь, но когда кушать хочется - и это съешь! Слишком уж там еда калорийная и вредная, просто посидеть мороженое поесть можно.                    ",0
"
            Кто не знает сеть общепита МакДональдс? Ее знает каждый. Кто-то считает, что среди сетей быстрого обслуживания это самое то, другие полагают, что ""не барское это дело"". Я, например, полагаю, что ""МакДак"" стоит посетить хотя бы для того, чтобы...                            читать
                    полностью
",0
"
            Люди добрые, чем же вы забиваете свой организм. За, что вы такие деньги платите, за поездку в больницу в ближайшее время. Подумайте хотя бы о детях. Это кошмар, кормить своего 2-х летнего ребенка этой ерундой.                    ",0
"
            Отличие московских Макдональдсов от этой сети фаст фуда в других странах принципиальное. В США например - это заведение с интересным интерьером и декором (звезды блюза на репродукциях и т. д.), туалеты чистые и меню разнообразнее. Хотя в США...                            читать
                    полностью
",0
"
            Макдональдсы в России - это пародия на настоящий Макдональдс! Еда в 10 раз хуже чем в США, вкус еды синтетический, пользы 0 - только вред: сплошные канцерогены. От такой еды только и будешь, что набирать вес и зарабатывать себе инфаркт! Стараюсь...                            читать
                    полностью
",0
"
            В последнее время Макдоналдс неумолимо повышает цены на свою продукцию, становясь все больше не студенческим и не молодежным. Так Биг тейсти подорожал со 102 рублей до 139, биг мак с 75 до 89, а еще в салате цезарь раньше давали целую куриную...                            читать
                    полностью
",0
"
            Продукты очень плохого качества, кетчуп, майонез, горчица - хранится на столе не в холодильнике, котлеты свиные - очень жирные, иногда приходили немного подпорченными, картофель подмороженный покупают, чтоб сэкономить. Масло, на котором жарится...                            читать
                    полностью
",0
"
            На самом деле еда вкусная, находится Макдак всегда поблизости, но это так вредно.:) Обстановка не очень - большие очереди и эти выкрики ""свободная касса"". Зато всегда можно наесться даже одним биг тейсти, и быстро. В общем, тройку заслуживает.                    ",0
"
            Ребята, кто замечал, что размер цезарь-ролла все меньше и меньше, сейчас он ровно наполовину состоит из лаваша. Потом картошка фри - не успел съесть сразу - через час безвкусная и жухлая, Очереди напрягают, но не слишком. Еще очень вкусные коктейли...                            читать
                    полностью
",0
"
            У каждого свое мнение по поводу данного заведения и полезности фаст-фудов, но согласитесь иногда хочется чего то и ""вредного"". Периодически заезжаю за чикенбургером или макчикеном, всегда прошу без соуса! И не потому, что диета - а просто аллергия у...                            читать
                    полностью
",0
"
            Во-первых мне безумно не нравится очередь, которая есть всегда, наверно это одна из составляющих Макдоналдса. Во-вторых, не редко бывает так, что очень грязно. Однажды в картошке по-деревенски оказался какой-то жук. Менеджер отшутился, мол, это вы...                            читать
                    полностью
",0
"
            ""Макдональдс"" - это бесконечная тема для критиков. Но не без основания. Вы не представляете, что это такое, это как курение! Очередная зависимость (из-за вкусовых добавок). Можно бесконечно говорить о вреде этой пищи, но умоляю вас всех, не кормите...                            читать
                    полностью
",0
"
            Я не могу понять людей, которые постоянно посещают это место! А тем более тех, кто приводит туда детей! Раз в год, конечно, можно туда пойти ""отравиться"", но не чаще! Была в ""Макдоналдсе"" за границей (Прага), вкус у этих булок абсолютно другой! Те,...                            читать
                    полностью
",0
"
            Была один раз и больше не хочу. Недешево для такой забегаловки! Постоянно куча народу, это ужасно! И не такая уж там и волшебная еда, как говорят. Салат цезарь пробовала, туда столько зелени кладут еще и нерезанная длинная как лапша!                    ",0
"
            Макдональдс повернулся задом к клиенту. Зимой я попросила завернуть филе и бикмак в бумагу. Кассир позвал менеджера. Я четко сказала, что как свинья есть не буду, что мне нужна бумага - я сама в нее заверну филе/бик-мак. Мне отказали, ссылаясь на...                            читать
                    полностью
",0
"
            Немного перефразировав фразу пингвиненка из советского мультфильма, получим самый смысл макдака - вкусно, но неполезно. Усилители вкуса- хорошая вещь, пусть и говорят, что все экологически чистое, но не может картошка фри полностью высыхать через...                            читать
                    полностью
",0
"
            Макдак как макдак. Считаю, что еда средняя и, вообще, не надо ее есть, постоянно себе это говорю. Но когда ты голодна и хочется поесть, везде одни Макдональдсы. И тут, забивая на все, ешь эту еду, потом долго жалеешь, т. к. возникает тяжесть в...                            читать
                    полностью
",0
"
            Плюс данных заведений, что располагаются по всей Москве. Минусы, что из-за большого спроса всегда большие очереди и мало свободных мест. И, конечно же, самый большой минус, что это очень высококалорийная вредная еда, но следует заметить, что у них...                            читать
                    полностью
",0
"
            Очень удивилась, найдя Макдональдс в списке ресторанов. Это забегаловка, в которую лично я могу заглянуть только по крайней нужде, когда хочется есть, а денег мало (впрочем, нередкая ситуация). К сожалению, сейчас даже те немногие плюсы, которые я...                            читать
                    полностью
",0
"
            Нет, ну конечно хочется иногда ""гадости"" покушать), но частить не советую, слишком уж вредно. Да и посмотрите на штаты, там много фаст фудов, больше, чем где-либо в мире, и людей, страдающий ожирением, тоже больше всех на планете. Так, что лишний раз...                            читать
                    полностью
",0
"
            Что сказать, все знают, что такое макдак. Когда очень хочется накушаться, да и денег немного, то это самое то место. Но макзавтраки мне совсем не нравятся.                    ",0
"
            Кассиры злые, нерасторопные, постоянно хамят. Деньги нужно пересчитывать (могут обмануть). Еда оказалась плохо упакованной, раздавленной. По вкусу - не свежей.                    ",0
"
            Один плюс - есть почти везде. Хотя дети любят, но лучше сводить их в другое место.                    ",0
"
            Как вообще это можно есть?! Дело даже не во вредности, а в отвратительном вкусе(((. Лучше буду голодать, чем зайду в это адское местечко!                    ",0
"
            Зарекся туда больше не ходить, вредно это и вам не советую. Пусть эту еду едят те, кто её придумал.                    ",0
"
            В детстве нравился, сейчас туда вообще не захожу, обслуживание очень плохое, еда состоит из полуфабрикатов, что касается напитков, то Вам повезет, если будут разбавлены на 1/2, а бывает и больше, то, что не продали вчера, продают сегодня, картошка не...                            читать
                    полностью
",0
"
            Отвратительное место, еда отвратительная. Постоянные очереди, никогда нет мест, потому что 50% посетителей там находятся ради бесплатного интернета, отчего ходишь с подносом, как дурак, по 10 минут и ищешь место.                    ",0
"
            Всегда любила макдак, там можно быстро и недорого перекусить))) Но с недавних пор начали разбавлять соки водой, да разбавлять так, что их просто пить не возможно! Разочаровали в этом плане.                    ",0
"
            Вредно до ужаса. Врачи напрямую заявляют, что еда здесь способствует разрушению печени, гормональным проблемам и т. д. А я теперь мучаюсь от хронического колита. Спасибо, но там не ем уже 2 года.                    ",0
"
            Иногда бываю здесь по студенческой привычке, хотя кухня не нравится. Чрезмерно сладкие молочные коктейли аж зубы сводят! Очереди вечные, интернет бесплатный сильно урезали. Так что, как говорится, на любителя.                    ",0
"
            Я не люблю Макдоналдс. Я была там всего один раз. Претензий к персоналу нет. Свободные кассы, улыбки, скорость обслуживания - это всё на высоте. Конечно, Макдоналдс отпугивает качеством своей еды. А если иногда я и хотела перекусить и махала рукой на...                            читать
                    полностью
",0
"
            Пробовал БигМак, простой гамбургер и чизбургер, и все бы хорошо, но мясо (если это вообще мясо) - чистый КАРТОН. Ну это мое мнение.                    ",0
"
            Санкт-Петербург, Колпино г., ул. Пролетарская, 36.
Обслуживание происходило 14.04.2013 примерно в 00:10 - 00:20 (заказ состоял из Биг-мак - 3 шт., картофель фри средний - 2 шт., 6 кусочков чикенов - 2 шт., сырный соус - 2 шт.) Управляющий вполне...                            читать
                    полностью
",0
"
            В пятницу 5-го апреля были у вас в макдональдс такого беспредела мы ещё не видели, полный ужас, как же вы можете работать, если у вас пьяный человек воляется на полу и у вас до него нет никакого дела, а ведь там дети! Как так можно? Будем жаловаться...                            читать
                    полностью
",0
"
            В Макдональдсе в Корстоне в г. Серпухове невозможно нормально поесть с детьми. Кучи подростков-матершинников, которые только занимают все столики, но ничего не покупают и не едят. Ведут себя по-хамски, никто их не гонит, дети наши слушают матершину....                            читать
                    полностью
",0
"
            23.03.2013 зашли всей семьей в Макдоналдс в Санкт-Петербурге, в ТЦ Невский у метро Дыбенко около 20 часов вечера. Наблюдаем картину, по залу ходит в грязной, вонючей одежде бомжиха, которая доедает за посетителями с подносов. Мальчики официанты не...                            читать
                    полностью
",0
"
            Собирается толпа нищих обжор, желающих получить гастрит и ожирение в давке за американским счастьем. Невкусная еда в шумном гвалте?Ужас. Самый большой плюс этих заведений - бесплатный туалет и вайфай, которым попользоваться в толчее не всегда есть...                            читать
                    полностью
",0
"
            Город Елец, зайдите и попробуйте ""биг тейсти"", пробовал 2 раза, больше не хочу.                    ",0
"
            Коллеги попросили заглянуть в Мак на обеде и купить по списку макнаковскую продукцию (автор не приемлет эту продукцию назвать пищей). В чеке всё по перечню (кассовый чек док № 339260 от 28.02.2013 время 14:03, касса № 02 кассир Апатаев М.). А в...                            читать
                    полностью
",0
"
            На днях решили с подружками заскочить в мак, о чем на следующий день пожалели - у нас тошнота, температура, слабость. Люди, не ходите в ""Макдоналдс""!                    ",0
"
            В городе Иваново открылось три Макдональдса, один из них на проспекте Ленина - вот то место. куда ходить никогда не следует, сколько раз зарекались, что больше ни ногой туда, но каждый раз надеемся, что будет лучше чем в предыдущий раз. Дело в том,...                            читать
                    полностью
",0
"
            Макдональдс около метро Алтуфьево - это просто сущий АД! О каких улыбках вы говорите????? Те, кто умеет говорить на русском языке, хамят, а те кто просто смотрит и молчит, видимо русского языка совсем не знают. Понабрали не весть кого. Одни таджички,...                            читать
                    полностью
",0
"
            По вышеуказанным номерам не можем дозвониться, чтобы заказать день рождение ребёнку!                    ",0
"
            Это даже назвать ужасным не получиться. В Макдональдсе в городе Ногинске за столиком сидела бабушка лет восьмидесяти, пила коктейль, к ней подошла уборщица и в грубой форме сказала ей убираться из заведения. Дальше она просто взяла вещи бабушки и...                            читать
                    полностью
",0
"
            Был в ""Макдоналдс"" на Ленинградском, д. 63, 05 февраля. Я очень терпеливый, но в этот раз меня вывело из равновесия. Людей обслуживали два кассира, которые по русски плохо понимают и варёный менеджер. Я заказал всего малость (картошку по деревенски и...                            читать
                    полностью
",0
"
            Любителям ""фаст фуда"" меня не понять. Во-первых, там самая не полезная пища. Во-вторых, обман на кассе. В третьих, суета, шум и толпа людей. В четвертых, хамство сотрудников. В пятых, отравление после применения пищи. Люди, как вы можете любить...                            читать
                    полностью
",0
"
            Сегодня купили покушать в Мак-авто в РИО, так по приезду домой обнаружили, что нам не доложили наггетсы, картофель фри и картофель по деревенски! Моему возмущению нет предела! Это не просто кетчуп забыли положить! Аппетит пропал.                    ",0
" Частенько заезжаю сюда пообедать, когда домой не успеваю. Вкусно и никаких проблем с обслуживанием. Бургеры сочные.  ",1
" Хочу поблагодарить сотрудников и особенно одну сотрудницу, работающих на Люблинская ул., 66! За человеческое участие вроде бы в очень банальной истории. В ноябре 2021 года покупала в этом ресторане еду ""с собой"", для оформления заказа...  читать  полностью ",1
" Здравствуйте. Меня зовут Алексей Сергеевич. Хотел бы вашей компании, предложить открыть небольшую точку по вашей продукции. Уверен, что это будет для вас хорошим доходом и продвижению по бизнесу. В нашем городе и соседних городах нет именно таких...  читать  полностью ",1
" Не лучшее место, но на студенческое время подойдет. Карманные расходы и еда - только на это денег и хватит. Кормят неплохо, едой самой сети, но на смену дается небольшой выбор, и я это скорее перекусом назову, чем полноценным обедом. График...  читать  полностью ",1
 Намного лучше других фаст фудов.  ,1
" Всем привет, вчера с девушкой взяли два мак меню, два шейка, креветки и хеппи милы, в общем, в маке питаемся раз в месяц, все было норм. Брали на Святошино. Сегодня в 6 утра открываю глаза, начало дико тошнить, полностью все что съел вышло обратно в...  читать  полностью ",1
 Благодарю коллектив Макдоналдс на Пришвина 22 за быстрое и качественное обслуживание. Еда была горячей и вкусной. Так держать.  ,1
" Сто пользуемся доставкой еды на дом. Так вот, 2 раза подряд заказывали доставку из нашего ""прекрасного"" Макдоналдса и оба раза заказ приходил не полностью. В прошлый раз вместо креветок нам привезли наггетсы, а в этот раз нам не положили...  читать  полностью ",1
" Добрый день. Хотим выразить ОГРОМНУЮ БЛАГОДАРНОСТЬ сотрудникам Макдоналдс, менеджерам Карине и Александру за слаженную работу. Обслуживание было очень быстрым и качественным. Всё было очень вкусным. Еда и капучино горячими, Долче Кола и Дольче...  читать  полностью ",1
 Лучший Макдоналдс! Рекомендую.  ,1
"
            Очень люблю наш Макдональс, но с недавних пор возмущена обслуживанием!
Часто прихожу завтракать и всё было хорошо, пока не появились новенькие! Они не слышат, что я хочу, а именно говоришь будешь есть здесь, они приносят в пакете и без поноса, ладно...                            читать
                    полностью
",1
"
            Быстро собрали и отдали заказ.                    ",1
"
            Классное обслуживание, спасибо менеджеру Зульфире, обходительная, вежливая.                    ",1
"
            Очень вкусный ролл.                    ",1
"
            Всегда приветливый и улыбчивый персонал! Забежать перекусить самое то!                    ",1
"
            Добрый вечер! Благодарю сотрудников за оперативное, внимательное обслуживание. Все четко, быстро и безопасно! Непременно вернёмся снова.                    ",1
"
            Дорогие сотрудники ресторана ""Макдональдс"". Хотим выразить слова благодарности всему вашему персоналу за ваш труд и хорошо организованную работу. Нас это всегда впечатляло и тем более сейчас, в период пандемии вы продолжаете усердно...                            читать
                    полностью
",1
"
            Спасибо за быстрое обслуживание.                    ",1
"
            Очень аккуратно, сладких слов) 23rv-8db7-v7xv.                    ",1
"
            Всё было вкусно и качественно мне понравилось и работники дружелюбные если что помогут.                    ",1
"
            Отлично, белиссимо)) люблю макдональдс, макдональдс итс май лав, особенно Биг Мак.                    ",1
"
            Доброе время суток хотел поблагодарить Татьяну за хорошее обслуживание, работа в зале отличная, всегда чисто. Быстро реагирует на просьбу.                    ",1
"
            Качественно обслужили, очень быстро приготовили, все, что заказала принесли. Больше всего понравилось мороженое макфоурри, мороженое хорошо сочеталось начинкой. Большое спасибо.                    ",1
"
            Подарил положительные эмоции работник Андрей. На table-сервис подошёл с улыбкой на лице и качественно протер наш стол. А работа других совсем не была видна, а именно не сокращают время обслуживания, всегда опасная зона на напитках. С картошкой...                            читать
                    полностью
",1
"
            Ужасное обслуживание! Одни гастеры. Стояла 40 минут и дождалась холодные бутеры, да ещё и всё вперемешку. Короче каша.                    ",1
"
            Поставили ужасные, неудобные унитазы в туалете после ремонта!
Мелкие как и в детском саду. Из-за этого постоянно лужи и грязь!                    ",1
"
            Все, как везде в маках - продукция та же. Но почему-то чуть дороже. Да и очереди здесь ого-го-го какие (я исключительно про тот Мак, который на Арбате). Но мне там нравится - атмосфера уютненькая, особенно если найти столик подальше от касс. Кстати,...                            читать
                    полностью
",1
"
            Третий раз подряд при посещении данного заведения не докладывают в пакет заказ! Может это случайность, но всегда говорим ""с собой"". Первый раз гамбург, второй раз вместо кофе - чай. 10.04 - вместо ПЯТИ ""бургеров"" получили ТРИ! Была с детьми и сразу...                            читать
                    полностью
",1
"
            Макдоналдс - моя жизнь.

Обожаю Макдоналдс. Самая лучшая вещь которое придумал человек. Сегодня ходил в Макдоналдс и на каникулах был в нём 3 раза. I LOVE YOU MCDONALDS!                    ",1
"
            Спасибо Гуськовой К. 
Вежливый, внимательный кассир.)
Быстро обслуживают, и все очень вкусно. 
Удобно с новым сервисом по обслуживанию столов.)                    ",1
"
            Уже просто бесит это и надоело, сколько я туда денег просто так отдала, за то что мне не доложили и креветки и соусы и булки эти. Не внимательность зашкаливает. Раньше жила в другом месте там в другом Макдональдс такого не было, здесь это система -...                            читать
                    полностью
",1
"
            Макдональдс на Проспекте Мира, д. 39А.
Хотим выразить огромную благодарность всему коллективу за вкусную еду, приятную атмосферу, уют, теплоту и техническому персоналу за чистоту, как в зале так и в туалетах. Хотела давно написать, но никак времени...                            читать
                    полностью
",1
"
            На улице не убирают! Вообще не видела персонала. На троих дали только две салфетки. Гриль Гурмэ оказался ледяным. Спасла только картошка.                    ",1
"
            Большая благодарность, за проведение дня рождения ребёнка! Всё очень понравилось! Спасибо администратору Светлане!                    ",1
"
            Здравствуйте, хочу поблагодарить кассира Андрея, в субботу я пришла в «Макдональдс» спросила у него что такое «Мак комбо». Он все понятно и отлично объяснил, предлагал мороженное и новый порожек «маракуйя». Я сначала не хотела его брать, но он так...                            читать
                    полностью
",1
"
            Заказали два биг тейсти, один оказался без котлеты! Проверяйте! На электронном табло игрушка Забивака, на самом деле чушь.                    ",1
"
            Спасибо большое всем сотрудникам Макдоналдса в Лесном городке. Детям очень нравится. Младшей дочке очень нравятся наггетсы и картофель-фри. Я беру на работу картофель. Очень нравится мороженое в рожке.
Спасибо всем!                    ",1
"
            Хочу выразить благодарность сотрудникам Макдоналдс в г. Электросталь. Обслуживание на высоком уровне. Все внимательные и отзывчивые. Приятная и уютная обстановка в кафе. Спасибо Вам за Ваш труд и заботу!                    ",1
"
            Добрый день. Хочу пожаловаться на данное учреждение. Возмущена. Воруют и какими методами: был сделан приличный заказ. Принесли. Объемный. Но доехав до дома и открыв его, в двух пакетах 10 штук гамбургеров и картошка. От нашего заказа только чикен...                            читать
                    полностью
",1
"
            В ресторане на Кантемировской работает очаровательная и позитивная девушка - менеджер ресторана Мадина. Она всегда, очень вежливо встречает гостей, ведет себя непринужденно и тактично, а ещё она обожает детей и всегда рада немного поиграть с...                            читать
                    полностью
",1
"
            Пришли с семьёй в ваш ресторан. Нам все очень понравилось. Персонал хорошо и быстро обслуживает. 
 Отдельно спасибо работнику зала 05.02.18 года Ирине. Энергичная, позитивная, всегда поможет и подскажет.                    ",1
"
            В интернете специально хотят их оклеветать, чтобы сбить популярность. Они улучшили сервис и качество еды. Я мать) я сама проверяла менеджера Людмилу 15.09. по адресу: Балтийская, 9 (Сокол). Я несла бред и просила вызвать мне такси. Людмила сдала тест...                            читать
                    полностью
",1
"
            Несколько раз ездили в Москву на различные концерты в Олимпийский и каждый раз заходили в МакДональдс рядом: народу всегда тьма. Но что поразило, сотрудники всегда быстренько протирают полы за толпой народа (не смотря на то, что не сухо на улице),...                            читать
                    полностью
",1
"
            Мне очень нравится посещать этот ресторан, здесь всегда вкусная еда, очень хорошее обслуживание, ребята всегда вежливые и культурные, помогают делать заказ. В зале всегда чистота и порядок, хочется приходить сюда снова и снова, спасибо, так держать.                    ",1
"
            Сходила на днях в Макдональдс и вдохновилась написать отзыв. Очень приветливый персонал, который помог мне с моими двумя детьми хорошо провести время в этом заведении. Мне очень понравилось то, что мой заказ был собран грамотно, кассир...                            читать
                    полностью
",1
"
            Хочу выразить благодарность сотрудникам Макдональдса, пришла с детьми и коляской покушать 03.09.2017 числа. Нам помогли придержать дверь, кассир была очень приветлива, как и персонал при получении заказа. Не отходя я проверила заказ - все было...                            читать
                    полностью
",1
"
            Спасибо сотрудникам ресторана за прекрасное обслуживание.
Очень вкусно и быстрое обслуживание на лицах всегда улыбка. Отдельное спасибо хозяйке зала Ирине за её подход к каждому посетителю. Желаю успеха и процветания.                    ",1
"
            Администратор зала Ирина очень приветливая, несет позитив и улыбку, отзывчивая и добрая, не пропускает ни одного ребёнка, детям улыбается и даёт шарик, в помещении чисто, персонал очень внимательный.                    ",1
"
            Вроде бы все они, Макдональдсы, одинаковые. И едой, и сервисом, и обстановкой. Это хорошо, потому, что дает стабильность, когда ищешь место перекусить в незнакомом месте. Но в данном бросились в глаза однотипные столы ровными рядами. Ощущение...                            читать
                    полностью
",1
"
            Спасибо огромное персоналу за проведение дня рождения моего сына 5 лет. В помещении хоть и нет детской комнаты, но девочка украсила отдельный стол для наших гостей (детишек), рисовала с ними, проводила игры и разрисовала их лица забавными зверушками.                    ",1
"
            Очень вежливые и доброжелательные сотрудники, менеджер Эльшат очень позитивный человек! Приятно приходить в ресторан и видеть эти добрые лица! В зале чисто, приятно присесть и покушать! Спасибо за позитивное настроение!
02.05.17 г. 17:43.                    ",1
"
            Всё очень хорошо, даже отлично. Очень быстро. Еда хорошая.                    ",1
"
            Время 18-24. Кассир Доржукай А., очень хорошо обслужила в ресторане ЦДМ, хорошие ребята, там все улыбаются, нравится этот ресторан.                    ",1
"
            Часто хочу в этот Макдоналдс на вкусный кофе и сандвичи. Приветливые кассиры, дружелюбное обслуживание, всегда быстро получаю свой заказ. Менеджеры, всегда готовы помочь. Спасибо сотрудникам ресторана!                    ",1
"
            Немноголюдно, довольно чисто. В пределах видимости-подлётная зона аэропорта Шереметьево. Приятная музыка. На всю округу единственная толковая закусочная.                    ",1
"
            Кто же мне не верит или принципиально не желает кушать в ""Макдаке"" никто и не заставляет, всем, кому нравится, все равно предпочтут ""Макдоналдс"" другим фаст-фуд ресторанам. Лично мне кажется, что мнение о вреде такой пищи достаточно сильно...                            читать
                    полностью
",1
"
            Странно было бы ожидать от сетевого фастфуда чего-то необычного. То, что вам в Макдональдсе нужно, то вы здесь и найдете, без сюрпризов. Единственное, что отличает конкретно этот мак от других - два этажа, просторный верхний зал, лично у меня не...                            читать
                    полностью
",1
"
            Только здесь можно испить хороший кофе. Все остальные кафе в городе нервно курят в стороне и по качеству, и по цене.                    ",1
"
            Сегодня траванулся в МакДоналдсе. Только когда третий раз слезал с унитаза, вспомнил, что Чиз был в старой промасленной упаковке. Т. е. мне скормили старый (непонятно насколько старый) продукт. Видимо, действительно, зажрались и качество пищи очень...                            читать
                    полностью
",1
"
            Хочу сказать большое спасибо Пармоновой Лейле красивой, доброй девушке и очень профессиональной сотруднице ""Макдоналдса"". Она очень дружелюбно нас с ребенком обслужила и, когда мы оставили свою банковскую карту, она поспешила нам ее вернуть)) ) У...                            читать
                    полностью
",1
"
            Самая вкусная еда здесь! Все сюда!) )))                    ",1
