Review,Status
"
            Цены завышены! Обслуживание ведёт себя нагло! Да и вообще кафе перестало вызывать доверие. Если хотите пойти поесть горячего невкусного шоколада за 200 руб., то вам сюда дорога.                    ",0
"
            Были там несколько раз, внутри не очень понравилась обстановка. Понравилась в основном японская кухня - вкусно и не дорого, а вот остальное меню не впечатлило, довольно дорого, а на поверку ничего особенного. Заказывали европейские роллы (не из...                            читать
                    полностью
",0
"
            Наверное попала не в то время (несколько раз). Но мне не понравился персонал. Подходили не сразу (хотя видно было, что не заняты), отвечали на грани хамства, несли заказ долго. Хотя, надо отдать должное - блюда действительно вкусные, но дорогие.                    ",0
"
            Официанты медленно обслуживают, пиво принесли в закрытой бутылке, кофе мы вообще не дождались, и чьи-то дети бегали по кафе и кричали, им никто даже замечания не сделал.                    ",0
"
            В ""Шоколаднице"", в торговом центре Вегас на Каширке сколько раз заказывали салат Цезарь с курицей, приносят либо с испорченными помидорами черри, либо салатные листья горчат. В результате мы решили просто не ходить туда больше.                    ",0
"
            Периодически бываю в этом кафе - и периодически сталкиваюсь с несвежей пищей: в этот раз это был цезарь с креветками - в котором были завялые листья салата (как из помойного ведра), приправленные рекордным количеством майонезной заправки и шоколадные...                            читать
                    полностью
",0
"
            Добавляют «двойную порцию» сиропа, которую можно учуять только на дне, если очень хорошо постараться.                    ",0
"
            Время здесь застыло. Очень тормозная официантка. Лучше сразу простите счет.                    ",0
"
            Ужасная Шоколадница, впервые столкнулась. С 08:00 до 8:40 несли свежевыжатый морковный сок. Кто не хочет терять время, найдите что-нибудь более подходящее!                    ",0
"
            Может ли обслуживание быть еще более медленным?! Кто-нибудь сталкивался? Лично я, не сталкивалась.                    ",0
"
            Чашку кофе делают полчаса, это при том, что во всем кафе заняты три столика.                    ",0
"
            Не первый раз в Шоколаднице, но именно в этом заведении первый раз. Попались грязные столовые приборы и официанты медленные как сонные мухи.                    ",0
"
            Невообразимо долго. Архи долго. Мегасуперэкстра долго.                    ",0
"
            Долго несут меню, долго приносят заказ, долго несут счет, а вернуть карточку и вовсе забывают.                    ",0
"
            Очень нерегулярные поставки продуктов. Бываем тут часто, и постоянно чего-то нет. Сейчас проводится акция с коктейлем Мартини рояле. Так, что бы вы думали? У них нет ингредиентов для этого коктейля.                    ",0
"
            Кофе принесли еле-еле теплый, еду удалось заказать только с 4-ой попытки! То, что принесли было холодным!                    ",0
"
            Обслуживание ужасное! Не советую! Не похоже это на Шоколадницу.                    ",0
"
            Зашла исключительно из-за желания взять фруттини с собой. Такого медленного обслуживания я еще не встречала… И рецепт напитка, как оказалось, варьируется от заведения к заведению.                    ",0
"
            Послушал музыку, посидел в интернете, а меню принести мне забыли…                    ",0
"
            Официантки обладают удивительным даром не замечать тебя, когда они тебе особенно нужны. Официанты, наоборот — всегда все подмечают, подходят быстро.                    ",0
"
            Сначала подают воду, а потом салаты, дорогой обслуживающий персонал!                    ",0
"
            А Шоколадница все повышает и повышает цены, платите еще больше за среднее качество, друзья!                    ",0
"
            Весьма людно, так, что волосы с головы за соседнем столиком могут оказаться в вашем салате.                    ",0
"
            В пасте с соусом болоньезе не очень понравились макаронные изделия. Замечаю это почти во всех кафе сети Шоколадница. В целом паста неплохая, хотя, возможно, мужчинам такая порция покажется маленькой.                    ",0
"
            Официантка посчитала экспресс-завтрак по основному меню, из-за чего он вышел дороже на 100 руб. За ними надо пересчитывать.                    ",0
"
            Очень тесно и шумно. Бар какой-то, а не кофейня. В туалет не заходите, испугаетесь!                    ",0
"
            Томатная паста с овощами из итальянского меню разочаровала, не рекомендую.                    ",0
"
            Полная фигня (по крайне мере эта). Обслуживание плохое. Сделали нам мороженное и положили не правильный сироп. Не захотели его менять! Сдачу дают монетками!                    ",0
"
            Отвратительное обслуживание. Еду и напитки несли долго. Уже прохладный кофе принесли не в чашках «с собой» как просилось, а в обычных. Меняйте персонал!                    ",0
"
            Медленно, очень медленно! Меня не замечали минут десять при полупустом зале! Заказала кофе и пирожное, нужного не оказалось, пока выбирали какие есть, остыл кофе! Ужасное обслуживание!                    ",0
"
            Днем очень тесно. Порции бизнес-ланчей для Барби и товарищей.                    ",0
"
            Зачем то убрали очень уютные кресла и заменили странными стульями.                    ",0
"
            Заказал ролл «говядина грилль». Он наверное вкусный, но мясо внутри холодное. Разогревали в микроволновке, по ходу.                    ",0
"
            Увы, но рядом нет достойных мест. Кофе холодный! Самое важное когда кофейня располагает к общению! Тут не уютно! Остается добавить - «Мы работаем благодаря Вас!»                    ",0
"
            Интересный концепт, но скучное исполнение. Меню большое, зал просторный. Кухня на 4, обслуживание 0.                    ",0
"
            На прошлой неделе зашли сюда вечером. Заказала себе зеленый чай с имбирем. Как вы себе его представляете? Представили? Так вот, мне принесли нечто ярко-красное с кусками апельсина и имбиря, плавающими на поверхности. Красная жидкость оказалась чем-то...                            читать
                    полностью
",0
"
            Да, уютно и дороговато. 200 рублей за стакан с заваренной облепихой, 220 руб. за три сырника. И женщина с тряпкой - промелькнула и исчезла. Имхо, пусть вернется, без нее кафе уже не то.                    ",0
"
            Противоречивые впечатления оставил мой сегодняшний визит сюда. По-прежнему вкусный салат ""Ницца"" и замечательный десерт ""Малина со сливками"" не смогли сгладить несколько негативных впечатлений. Мой любимый облепиховый чай сегодня был отвратительный:...                            читать
                    полностью
",0
"
            В Шоколаднице бываю не часто, но с каждым разом понимаю, что больше появляться там не буду. В последнее мое посещение данного заведения, мы с подругой заказали бизнес-ланч, плюс подруга заказала черничный чизкейк. Сначала официантка забыла про...                            читать
                    полностью
",0
"
            Вообще отзывы нормальные о компании, но побывав дважды (то было давненько) в Шоколаднице, могу сказать то -, что более я не появлюсь в этом заведении. Если после первого посещения можно было закрыть глаза на ужасное обслуживание, то после пищевого...                            читать
                    полностью
",0
"
            Дорого, бизнес ланч как полноценный обед в другом месте стоит. Завышенные цены. Плохое обслуживание (кроме одного официанта), менеджер не пытается решить проблемы с клиентами, не предлагает вариантов, нет извинений вовремя, нет бейджев и т. д. (а...                            читать
                    полностью
",0
"
            Часто проходил мимо этой кофейни и тут наконец заглянул. Сразу скажу, что лучше бы и дальше проходил. Сел за столик, никто не подошел, пришлось взять меню самому со стойки официанта. Заказал лазанью. Лазанья была такая, что я со своим отсутствием...                            читать
                    полностью
",0
"
            Не прониклась чувствами к данному заведению. Обычно либо нравится, либо нет, а это вообще не зацепило. Кофе средний, вафли их фирменные тоже средненькие. И чай принесли не тот который заказывала. Даже не знаю, что и сказать. Бывает и лучше!                    ",0
"
            Зашла в Шоколадницу не так давно. Конечно, Штирлиц мог догадаться, что кухни у них там нет. Но, что подадут не до конца размороженное блюдо? И это при том, что я на тот момент была единственным гостем! В общем, бе и бе. Опыт повторять не стала, хотя...                            читать
                    полностью
",0
"
            Конечно меню в кафе довольно разнообразное, радует ассортимент. Но дороговато. В принципе люблю ""Шоколадницу"", но конкретно это заведение разочаровало. Во-первых, официанты (человек 5 их было) ""тусовались"" возле барной стойки, абсолютно не обращая...                            читать
                    полностью
",0
"
            Поначалу нравилось это заведение. Видать когда открылись, пытались как-то впечатление произвести на посетителей. Но чем дальше, тем хуже. Бизнес-ланч с 12 до 16 часов, приходишь в 14 - уже ничего из меню бизнес-ланча нет в наличии!...                            читать
                    полностью
",0
"
            Вроде место неплохое. Кофе неплохое, десерты вкусные. Официанты похожи на черепах, счет несли 25 минут, как оказалось, про нас вообще они забыли. В следующий раз навряд ли сюда приду.                    ",0
"
            Меню ждать минут 15-20, если повезет. Пирожные по вкусу как купленные на рынке! Не советую!                    ",0
"
            Утром официанты вяло плетутся под песни Eminem'а. И в обед тоже не быстро бегают.                    ",0
"
            Тысячу лет не была в Шоколаднице, и пожалуй, больше здесь не появлюсь. Блины — не первой свежести, Наполеон — резиновый. Официант — очень любезный и хорошо воспитанный молодой человек.                    ",0
"
            Обслуживание никакое. Полчаса уже сижу жду меню. Официанты ходят мимо и ничего не замечают.                    ",0
"
            Долго ждала меню, то, что принесли, есть было невозможно.                    ",0
"
            Было бы неплохо, разогревать еду, перед подачей ее клиентам.                    ",0
"
            Официанток больше, чем столов, тем не менее, жду, чтобы мне соизволили принести меню (даже не заказ), уже полчаса.                    ",0
"
            Плохо. Пиво стояло на стойке 20 минут, после принесли. Отказался. Бутылку воды несли 35 минут, карбонару так и не принесли.                    ",0
"
            Официанты здесь — вымирающий вид медленнозавров. Хотя казалось бы, всё должно быть наоборот. Очень плохо.                    ",0
"
            Не люблю Шоколадницу за сочетание цены и качества. Вопреки этому, салат принесли через 5 минут. Персонал вежлив, много розеток. Также можно взять еду с собой.                    ",0
"
            Обслуживание чрезвычайно безнадежное — пока не обратишь на себя внимание, никто даже меню не принесёт. В меню половины нет в наличии. Карточки не проходят — готовьте наличные.                    ",0
"
            Если вы куда-то торопитесь, лучше не заходить сюда. Велик шанс не успеть, из-за нерасторопности персонала.                    ",0
"
            Есть бесплатный wi-fi, а вот где тут розетки, чтобы зарядить телефон пока не удалось найти. Хотя конечно сама по себе очень далека от совершенства.                    ",0
"
            Если хотите опоздать - вам сюда! Народу битком, один официант, карты не принимают.                    ",0
"
            Все умерли ещё в прошлом веке. Жду бейгл с сёмгой (по сути — бутерброд с рыбой!), 40 минут.                    ",0
"
            Самое худшее заведение, увы и ах. И даже, что действует запрет на курение, их это не спасает. Приходишь сюда за знаменитыми блинчиками с шоколадом, а раз и нет их.                    ",0
"
            Давно не встречала такого безнадежного обслуживания! Официантки как отмороженные, ничего не делают! Все долго безумно!                    ",0
"
            Если времени не много, даже не заходите, быстро не обслуживают. За 30—40 минут до закрытия, так вообще вряд ли выловите кого-то. Очень медленно!                    ",0
"
            Кофе to go приходится ждать по 15 минут. То стаканчиков нет, то заказов много. И это при том, что в зале два с половиной человека сидит.                    ",0
"
            Неожиданно получил отказ со всего, что готовится на кухне! Закрывать кухню, за час до закрытия кафе, это уже наглешь в чистом виде! Тем более в Шоколаднице, учитывая то, как у них все готовится.                    ",0
"
            Это самая трагичная Шоколадница из всех, в которых я был, в плане еды, но кофе здесь не плохой!                    ",0
"
            Во время завтраков «свежевыжатый сок» — просто вода с яблоком. Это жестокий обман.                    ",0
"
            Совсем забыла и опять заказала, тыквенный суп- здесь он безнадежный! Кофе хороший, но кроме него больше, ни чего не порекомендую.                    ",0
"
            Если торопить официантов, обслуживают более менее быстро.                    ",0
"
            Трагическое обслуживание! Мы вдвоём во всём кафе, а кофе ждём уже 20 минут! Безнадега.                    ",0
"
            Очень медленное обслуживание. Еду подают долго, утверждая, что она греется. В итоге все холодное. Почему так долго — загадка.                    ",0
"
            Уже 10 минут ЖДУ МЕНЮ. Официантка, даже после просьбы, этого не сделала, просто проходит мимо. Я, конечно, понимаю, что место не то, чтобы его судить, но от официантов одно название.                    ",0
"
            Безнадежная еда! Они хоть сами пробуют то, что приносят?                    ",0
"
            Официанта ждали 20—30 минут, чтобы сделать заказ. Сдачу мы, так и не дождались!                    ",0
"
            Хуже персонала нет нигде! Кофе с собой за 10 мин. до закрытия продать не могут по причине того, что кофе машина помыта. И один кофе готовить не собираются. ПОСЛАЛА на выход.                    ",0
"
            Не заказывайте здесь Махито, просто нереально кислый и невкусный, пить невозможно.                    ",0
"
            Самый убогий капрезе в моей жизни. Из зелени была одна веточка чего-то, даже не поняла чего. Не заказывайте!                    ",0
"
            Официантке настолько ПЛЕВАТЬ и ей так не хочется работать, что она, отворачивается в любую другую сторону, лишь бы не смотреть на посетителей, лишь бы не подозвали.                    ",0
"
            Очень тяжелое обслуживание! Такое впечатление, что официанты либо курят что-то, либо у них гипотиреоз! Очень медленно двигаются, еще медленнее соображают!                    ",0
"
            Согласен со всеми ораторами по поводу цен, обслуживания и интерьера. Хотел бахнуть с горя, но пиво тут только 0, 33.                    ",0
"
            Не нравится это место. Официанты как улитки, еще и хамят.                    ",0
"
            Обслуживание медленное и печальное. Курить нельзя, что печально — хоть это и не вина кафе.                    ",0
"
            Ну действительно, зачем принимать заказ с утра, пусть все уйдут голодными.                    ",0
"
            Бесконечно долгое обслуживание! Можно просто посидеть, отдохнуть и уйти.                    ",0
"
            Шоколадница в тк Капитолий на каширке. Ходим постоянно с коллегами на бизнес-ланч, в принципе, устраивало меню и цены. Обслуживание зависит от смены. Но! То, что произошло сегодня, просто привело в шок! Приехали как обычно с коллегой, заказали меню...                            читать
                    полностью
",0
"
            Персонал не очень дружелюбный, да и когда заказали, нас попросили выбрать что-то другое, потому, что не было этого блюда. Вообщем не особо понравилось. Не советую.                    ",0
"
            Еду приносят холодной, а музыка играет такая, как будто я попала в игру Sims.                    ",0
"
            Очень медленное обслуживание. Счет просили трижды у разных официантов, и каждый уходил с недовольным лицом.                    ",0
"
            Отвратительно обслуживание. Ужасный персонал, а так же не предупреждают, что не принимают карты.                    ",0
"
            Официанты забывают принести твой заказ. При этом, не забывают включить его в счет!                    ",0
"
            Чай на вынос готовят, по времени, как 5 порций кофе. Незачет.                    ",0
"
            Садитесь поближе к бару, иначе меню и счета - Вы не дождетесь!                    ",0
"
            Мало того, что обслуживание неторопливое, так еще и ланча нет.                    ",0
"
            Искренне не советую брать сладкий круассан на завтрак. На картинке он выглядит куда вкуснее, чем есть на самом деле.                    ",0
"
            Очень не нравится то, что курящая зона (кальяны) фактически не отделена от некурящей. Да и вообще зал не особо уютный.                    ",0
"
            У официанток есть одна удивительная особенность - не замечать посетителей, вообще.                    ",0
"
            Обслуживание стало плохим настолько, что я развернулся и ушел не дождавшись официанта.                    ",0
"
            Суп прохладный. Похоже обманывают с объемом напитков.                    ",0
"
            Салат из «Итальянских недель» с осьминогом, испанской фасолью — невкусный и очень маленькая порция.                    ",0
"
            Посредственная еда, хожу только, если кушать совсем уж нечего в пять утра.                    ",0
"
            Не очень люблю Шоколадницу, но это единственное место с завтраками рядом с домом. Отмечу лишь неплохие фруктовые коктейли, остальное средне или не стоит внимания.                    ",0
"
            Сначала подают воду, а потом салаты, дорогой обслуживающий персонал!                    ",0
"
            Не люблю, когда пытаются надурить и обвинить! Девочки официанты и администраторы, будьте скромнее! А вообще клиент всегда прав, это уже прописная истина!                    ",0
"
            А Шоколадница все повышает и повышает цены, платите еще больше за среднее качество, друзья!                    ",0
"
            В пасте с соусом болонезе не очень понравились макаронные изделия. Замечаю это, почти во всех кафе сети Шоколадница. В целом паста неплохая, хотя, возможно, мужчинам такая порция покажется маленькой.                    ",0
"
            В дополнение к чаю принесли грязное ситечко. Вообще официанты тут «прелесть».                    ",0
"
            Свежезаваренный кофе отвратителен. Не берите, если не хотите испортить впечатление от завтрака (довольно неплохого).                    ",0
"
            Официантка посчитала экспресс-завтрак по основному меню, из-за чего он вышел дороже на 100 руб. За ними надо пересчитывать.                    ",0
"
            Томатная паста с овощами, из итальянского меню - разочаровала, не рекомендую.                    ",0
"
            Обслуживание плохое. Сделали нам мороженное и положили не правильный сироп. Не захотели его менять! Сдачу дают монетками!                    ",0
"
            Медленно, очень медленно! Меня не замечали минут десять при полупустом зале! Заказала кофе и пирожное, нужного не оказалось, пока выбирали какие есть, остыл кофе! Ужасное обслуживание!                    ",0
"
            Увы, но рядом нет достойных мест. Кофе холодный! Самое важное, когда кофейня располагает к общению! Тут не уютно! Остается добавить - «Мы работаем благодаря Вас!»                    ",0
"
            Очень долгое обслуживание. Официанты спят на ходу.                    ",0
"
            Медленно обслуживают, уже в который раз, хотя здесь действительно уютно.                    ",0
"
            Не берите в ланче салат Цезарь, заместо помидоров в салат кладут непонятный фрукт похожий на грушу, наверно на любителя. В общем мне не понравилось.                    ",0
"
            Самое худшее заведение, увы и не ах. И даже, что действует запрет на курение, их это не спасает. Приходишь сюда за знаменитыми блинчиками с шоколадом, а раз и нет их.                    ",0
"
            Давно не встречала такого скотского обслуживания! Официантки как отмороженные, ничего не делают! Все долго безумно!                    ",0
"
            Если времени не много, даже не заходите, быстро не обслуживают. За 30—40 минут до закрытия, так вообще вряд ли выловите кого-то. Очееень медленно!                    ",0
"
            Кофе to go приходится ждать по 15 минут. То стаканчиков нет, то заказов много. И это при том, что в зале два с половиной человека сидит.                    ",0
"
            Достаточно неплохой ролл «Филадельфия» и Мексиканский. Крайне долгое обслуживание. Уснуть можно.                    ",0
"
            Взяли с другом кофе. Весь вечер потом, оба мучились с последствиями на желудке - раз. Просил без сиропа — сделали с сиропом - два. Печальный опыт. Пока лучший кофе для меня в Кафе Френдс.                    ",0
"
            На вкус и цвет еда как в столовой. Только, раз в 5 дороже.                    ",0
"
            Латте с сиропом ацски сладкий. Запивать вкусняшку проблематично.                    ",0
"
            Вечно что-то отсутствует. То мохито, теперь вот моя любимая паста. Даже оливкового масла нет.                    ",0
"
            Это самая отвратительная Шоколадница из всех, в которых я был - в плане еды, но кофе здесь не плохой!                    ",0
"
            Во время завтраков «свежевыжатый сок» — просто вода с яблоком. Это как называется?                    ",0
"
            Из меню вечно чего-то нет. Фраза от официанта: ""Всё съели"" - немного настораживает.                    ",0
"
            Менеджер грубит и очень раздражительна на пустом месте! Не умеет с людьми работать. Зачем идти на такую работу? Очень удивилась, что она менеджер этой Шоколадницы.                    ",0
"
            Место испортилось, обслуживание никакое, еда тоже. Раньше Шоколадницы были гораздо лучше.                    ",0
"
            Ну ОЧЕНЬ медленное обслуживание! Если нужно быстро перекусить, выбирайте другую кофейню.                    ",0
"
            Долго. Очень долго ждешь пока подойдут, а потом ждешь пока принесут кофе с десертом, а потом подходят уточнить, что-же вы заказали.                    ",0
"
            Не заказывайте на завтрак омлет с овощами. Даже не притронулась.                    ",0
"
            Хамское обслуживание! Официант перед тем, как принести напиток клиенту, дает его понюхать другому сотруднику! Лично я не хочу, чтобы мой напиток обнюхивали!                    ",0
"
            Самая худшая кофейня из всех, где была. Нас напоили чефиром, вместо вкусного чая. Так еще и к тому, официанты не подходят по минут 20.                    ",0
"
            Чай с имбирем просто великолепен! А вот официант — тормоз! Ходила рассчитываться сама, т. к. торопились!                    ",0
"
            Шоколадница, как Шоколадница. Официант был зол, громко швырял меню.                    ",0
"
            Зачем жить, если фокаччи с индейкой больше нет в меню? Становится хуже!                    ",0
"
            Начальники, куда смотрите? На такое кафе всего два официанта носятся! Они зашиваются! Мы ждали долго когда подойдут, но принесли быстро.                    ",0
"
            Ужасный ролл Филадельфия, где сыр? Кусочек рыбки и листы салата, теперь стали Филадельфией в знаменитой шоколаднице?! Руководство, куда вы смотрите? Ваш персонал ели шевелится к посетителям!                    ",0
"
            Алкоголь оказался паленый, не берите лонг айленды — будете обниматься всё утро с унитазом.                    ",0
"
            Очень медленное обслуживание, а официант просто хам, 30 минут ждали пока подойдет, так и не дождались.                    ",0
"
            Официант был доброжелателен, блин с семгой был холодноват и только первые три ложки вкусные. Слишком приторно. Вай-фай не работает вообще.                    ",0
"
            Медлительное обслуживание на троечку, слишком уж официанты не торопятся.                    ",0
"
            Очень все долго делают, хотя народу мало! Прождали кофе 15 минут, не дождались и ушли!                    ",0
"
            Скажу за томатный суп с диким рисом. Томатное пюре ок, а вот дикий рис в нем сделан из той же резины, что эспандер вашего папы.                    ",0
"
            Очень тесно. Понятно, что аренда дорогая, но хоть немного комфорта не помешало бы.                    ",0
"
            На вопрос: «А можно меню?». Ответили: «да», и ушли от нас минут на 20.                    ",0
"
            Обслуживание не из лучших. Полное отсутствие выполнение стандартов.                    ",0
"
            Если не желаете раздражаться и терять время — Не Ходите Сюда!                    ",0
"
            Мохито (безалк) оказывается стали делать по-новому. Не сладкий вообще - просто бон-аква. Попросили сделать, как обычно — с сиропом! Переделали, потому, что не написано об изменениях.                    ",0
"
            Ну ОЧЕНЬ медленное обслуживание! Сижу одна в кафе, а сдачу жду уже 15 минут.                    ",0
"
            Персонал просто ужасен! Сначала несут десерт, а потом остывшие тосты и почти холодный кофе! Обидно, что в любимой сети, есть кафе с таким обслуживанием!                    ",0
"
            Персонал не очень доброжелателен. Но кофе вроде, такое же как и везде.                    ",0
"
            К шоколадному фондю не дают специальную штучку, а дают ложку.                    ",0
"
            Пока ждешь официанта, можно успеть мумифицироваться. Все оооочень долго. И это при том, что персонала куча, а количество занятых столиков не больше половины. Жаль, жаль.                    ",0
"
            Не очень, обслуживание хромает! Гостей перестали пускать за 20 мин до закрытия!                    ",0
"
            Обслуживание ужасное, испортилась Шоколадница, понабирали официанток киргизок то ли таджичек, которые кроме как дворы мести, к сожалению, не к чему не способны.                    ",0
"
            Невкусная вода — как из под крана! И зря убрали ролл с тунцом!                    ",0
"
            Ужасный айс капучино! Жутко сладкий и без малейшего намека на кофе!                    ",0
"
            Самое невнимательное обслуживание. Узбекистан один и все сонно ленивые. Надо ловить, кричать аууу.                    ",0
"
            Не вкусный кофе в этот раз был. Много воды и мало кофе.                    ",0
"
            Неуютно, тесно, ощущение студенческой столовки. Очень невнимательный и долгий персонал.                    ",0
"
            Обслуживают очень медленно. Иногда бывает так, что вообще не замечают новых посетителей. Даже меню не дают. Работают там какие-то малолетки. Ну такие бестолковые и невнимательные. При встрече не здороваются, когда уходишь, даже не прощаются. 
Счет...                            читать
                    полностью
",0
"
            Значит, катастрофически маленький. Очень неуютно из-за этого. Молочный улун покупают где-то по дешевке. Потому, что чай очень среднего качества, я бы сказала - плохой чай. Старый. И дешевый. А продают дорого.
Но чизкейк с ежевикой был хорош. И...                            читать
                    полностью
",0
"
            Редко пишу негативные отзывы, но в Шоколадницу мне не по пути. 
- Обслуживал очень странный официант, который вначале настоятельно советовал одно из блюд, а когда начал его описывать, мы его подловили на очевидной ошибке. Тогда он сказал, что сам...                            читать
                    полностью
",0
