Review,Status
"
            Кто бы и, что бы не говорил, а я придерживаюсь мнению, что нельзя есть такую жирную и нездоровую пищу, которая пагубно влияет на организм. В КФС именно такую и предлагают. Интерьера там как такового нет, но это соответствует статусу кафе быстрого...                            читать
                    полностью
",0
"
            Здесь всегда много народу и не очень чисто. Не нравится мне это заведение. И люди здесь иногда сидят не очень приличные. Кухня правда как и в любом другом КФС, но в остальном плохое место.                    ",0
"
            Перебить аппетит поможет он - КФС на Коммунистической. Если честно, если ты зверски голодный, то эта еда покажется довольно вкусной, но если твой желудок скорее полон, чем пуст, то неси его домой к борщу и макаронам по-флотски.                    ",0
"
            Постоянная бесконечная очередь, постоянно всё надо ждать 10-15 минут. Столики вечно завалены горами мусора, который не успевают убирать из-за количества посетителей. Советую туда идти только при условии, что вы невероятно голодны и готовы вытерпеть...                            читать
                    полностью
",0
"
            Заходила сюда всего один раз и то только потому, что подруга из Аргентины (по всей видимости, в приступе тоски по родине) облюбовала это место. По сути, всё как и ожидалось: нормальной еды практически нет, сплошные канцерогенные наггетсы и тому...                            читать
                    полностью
",0
"
            Если честно - место сбора школьников старших классов или студентов. Ассортимент не меняется из года в год. В общем, советую эту забегаловку только в крайних случаях.                    ",0
"
            Я не нашёл в этом заведении совершенно никакого понимания со стороны персонала, в том, чего бы я хотел, чтобы мне принесли. Не понятные и нелепые отговорки, что это именно то, что я заказывал, на меня не работают, так как это просто очередное...                            читать
                    полностью
",0
"
            Сегодня, 9.01.2015 года были в Траттории, расположенной в Афилмолле. Заказали спагетти карбонара, фетуччини с креветками с соусом сливочным, кофе, чай. Боже, такого гадкого вида и вкуса мы не видели и не ели нигде! Ребенок, который был голоден и у...                            читать
                    полностью
",0
"
            На мой придирчивый взгляд ресторан испортился. Помню раньше, когда у них еще свои карточки были, было намного вкуснее. Один раз отравилась здесь куриным шашлыком. Но иногда сходить можно. Куриные крылышки очень вкусно к пиву.                    ",0
"
            Если честно то этот ресторан мне понравился ещё меньше чем Макдоналдс. Ну начнём с того, что фаст-фуд сам по себе очень вреден для организма, а когда покупаешь его в таком грязном и неухоженном месте, то это уже опасно да и еда здесь как из картона,...                            читать
                    полностью
",0
"
            Вообще раньше чаще бывала, а сейчас как-то не хочется - цены высокие (мой любимый Твистер стоит заоблочно, при том, что им не наестся), людей много. А еще я очень люблю картошку фри, а она там совершенно не вкусная. Хотя для любителей курятины - это...                            читать
                    полностью
",0
"
            Мне очень не понравился, причина в том, что там постоянно много народу и очень медленное обслуживание.                    ",0
"
            Конечно не лучший вариант фаст-фуда. И пахнет там не очень. Все ж во фритюрнице жарят, соответственно запах горелого масло по определению. И обслуживание не очень быстрое. Все время умудряются делать очереди и ждать долго.                    ",0
"
            В принципе даже очень не плохая замена Макдоналдсу, но есть несколько огромных отличий, например: еда здесь делится на 2 вида: острая и супер острая. Возможно это из-за моих физиологических особенностей, но мне свело живот через пол часа как я поел в...                            читать
                    полностью
",0
"
            На мой взгляд ресторан отличается от Макдональдса, причём в худшую сторону. В КФС мне всё очень не понравилось - обслуживание плохое, интерьер совсем скучный, гигиена тоже хромает, еда вообще как картонная. В ОБЩЕМ ЕДИНСТВЕННЫЙ ПЛЮС - ЭТО ЦЕНЫ.                    ",0
"
            Заведение, на мой взгляд, сильно проигрывает Макдональдсу, все куриные продукты жирные, масляные и сомнительного качества, картошка фри еще ничего, мороженое вкусное.                    ",0
"
            Просто несравним со знаменитым Макдоналдсом. Запредельно низкопробное место даже для фаст-фуда. Больше всего запомнился картофель фри с запахом ацетона. В общем, в это ""злачное"" заведение я больше ни ногой и другим не советую.                    ",0
"
            Все сотрудники злые и грубые! Острая пища - ваще не жжёт, а где-то просто выдри глаз как жжёт! Иногда картошка недожарена и вообще зелёная.                    ",0
"
            Раньше относился хорошо, но однажды после одного посещения все сильно изменилось в моем мнении, еще когда кушал сильно острые крылышки показался их вкус слегка странным, но не придал этому особого значения, а как оказалось зря. Уже через пару часов...                            читать
                    полностью
",0
"
            По дороге домой решил перекусить, после чего получил отравление не качественными или быть может просроченными продуктами, после этого случая в КФС мы не ходим, боязно как-то!                    ",0
"
            Вкусные чикены, но после того как отстоишь в бесконечной очереди, теряется и желание поесть, и вообще желание туда приходить! Но безусловно, лучшие жаренные курочки только в КФС.                    ",0
"
            Тут можно спокойно и достаточно плотно утромбовать свой желудок курочкой непонятного происхождения!                    ",0
"
            Из всех фаст-фудных заведений самое плохое. Не вкусно - это раз. Два: холодные сэндвичи - это бяка. Три: грязно. Плюсов два: наличие пива и чебуреков в меню.                    ",0
"
            Обычный фастфуд и совершенно не вкусный и я думаю, что и сильно вредный. Была там пару раз и так не привыкла к нему. Больше туда не ходок. Если мне сильно захочется фастфуда, я лучше в Макдональдс забегу.                    ",0
"
            Я вообще не большой сторонник фаст-фуда, но КФС мне кажется совсем ужасным. Курица отвратительная, картошка фри невкусная. Да и выбора никакого - только курица. Уж если есть гамбургеры, лучше в МакДаке или Бургер Кинге.                    ",0
"
            Не в восторге от данного заведения, забегаю туда если только других кафешек рядом нет, сколько раз пробовала их бургеры и зарекалась не ходить туда больше. Единственный плюс - это вкусная и горячая кукуруза, особенно в холодное время года.                    ",0
"
            Картошка фри у них отвратительная как и соусы, которые прилагаются к ней. Единственное, что нравится там, это острые крылышки, которые можно взять под пиво, а так ещё что-то наподобие шаурмы у них есть - тоже ничего. Цены дешевые по сравнению с...                            читать
                    полностью
",0
"
            Не особо люблю. Там обычно поесть даже нечего. Крылья у них очень острые, и надо с ними брать стопиццот тонн воды, чтобы запивать. Нормальная еда у них - это салаты, Твистер, Лонгер и бургеры. Это все вредно. При этом посыпку для своих крыльев, они...                            читать
                    полностью
",0
"
            Остро и солено. Для ребенка нечего взять, чтобы просто перекусить. Для взрослого можно было бы тоже много не солить и не перчить, а давали бы отдельно приправу и соль, кому надо сами себе сколько надо столько и приправят. Один раз перекусить пойдет,...                            читать
                    полностью
",0
"
            Из фастфудов наверное самый отвратительный. Еда невкусная, санитария отсутствует напрочь, персонал тоже мне не нравится. Может я конечно в неудачное время попал, но мне абсолютно все, крайне не понравилось.                    ",0
"
            Суп подают явно из пакетика, одна курица в меню. А что-то типа рола, котлета завернутая в стаканчик из лаваша, просто ужасна. Сэндвичи всегда очень острые, даже если заказываешь не острые. Никогда туда больше не пойду. Считаю, что еда, подаваемая...                            читать
                    полностью
",0
"
            Раньше было вкуснее, либо добавки какие-то другие были, либо приелось уже, но скорее всего первое. Качество самих продуктов вроде бы неплохое, но вкус совершенно не тот, что раньше. Как и прежде выгоднее покупать комбо, хотя возможно не все то, что...                            читать
                    полностью
",0
"
            19.12.2014 ТЦ ""Европейский"" на 4 эт. Купил ""Боксмастер и стрипсы глясе"" через 3 часа стало тошнить и голова стала тяжелой, понос. Еле добрался до дома понял, что отравление, выпил 15 таблеток угля. Чек не взял. ( ( (                    ",0
"
            16.12.14 в ресторане KFC (г. Москва, Волгоградский пр-т, 119-А) при заказе пива сотрудник попросил предъявить паспорт - возникли сомнения, что мне есть 18 лет! А мне уже 37 лет. Доказывать в таком возрасте свое совершеннолетие полный абсурд! Надеюсь,...                            читать
                    полностью
",0
"
            Пару дней назад посетила kfc, но обслуживание меня не порадовало. Кассир постоянно нервничал, а вышедший менеджер ходил в сонном состоянии и не мог подключить бип с колой, сендвич был, конечно, ужасным, булка была не прожарена, а майонез просто...                            читать
                    полностью
",0
"
            Вчера были в Ростиксе на пл. Ильича.
Это Узбекистан ))) Может поэтому из 16 куриных крылышек 3 невозможно было вломить в рот. То ли курица сдохла сама и уже давно, то ли в свежую партию добавляют вчерашние крылья. Отстойно. В то же время в Атриуме...                            читать
                    полностью
",0
"
            Он в своем стиле - цены близки к ресторанным, а всё остальное - ну, как в столовой - на столиках неубранная посуда, еда соответствующая. Ну, ничего, бывает и хуже. Зашел рано утром. Взял твистер-Веджи и кофе. Тьфу, ты, ну, че за непонятный предмет в...                            читать
                    полностью
",0
"
            Заведение с ""необычайным"" сервисом. У туалета кодовый замок, чтобы попасть туда нужен чек. Пока вы там находитесь за вами пристально наблюдает охранник. Нельзя материться, нельзя играть в настольные игры. Вообще ничего нельзя. Поел - проваливай....                            читать
                    полностью
",0
"
            Захотелось зайти в этот КФС - передумайте! Обслуживание может быть и быстрое, но если берете еду с собой -проверяйте заказ прямо там! Я попала в ситуацию, просто кошмар - заказала баскеты - в каждый не доложили по пакету картошки, а 8 стрипсов...                            читать
                    полностью
",0
"
            Итак, коротко о главном. Довольно таки неплохо, чисто вроде, столики быстро убирают. Кассиры не сильно расторопны и от количества народа это тоже никак не зависит. Про еду - мини-твистер - просто лепешка с кусочком курочки практически без овощей -...                            читать
                    полностью
",0
"
            Вообще не люблю заходить, но мой молодой человек очень любит эту еду. Сразу, что бросилось в глаза, это непонятные обрезки какого-то картона на кассе, прям на одном из подносов, пыль на кассовом аппарате и грязная, засаленная кепка кассира и в общем...                            читать
                    полностью
",0
"
            Сегодня с подружками зашли. Он мне нравится, но в последнее время как-то стал чуть-чуть расстраивать. Сели с подругами за стол, а по соседству стол был завален какими-то обрывками от еды, оставшимися от предыдущих покупателей. Мы сидели там полчаса,...                            читать
                    полностью
",0
"
            Вопрос знатокам: Как готовят крылья и вообще то, чем обмазывают курицу?
О заведении:
Иногда хожу кушать в KFC, обычно в субботу, когда нигде нет бизнес ланча. 1 раз в неделю можно побаловать себя очень нездоровой пищей.
По делу:
Крылья острые...                            читать
                    полностью
",0
"
            Как-то зашли сюда с мужем взять с собой на прогулку вкуснейших и неполезных твистеров с колой. Рассчитывалась я, банковской картой. При расчете карту мне не отдали, а бережно положили около кассы, и пока я не напомнила кассирше о том, что неплохо...                            читать
                    полностью
",0
"
            Оказалась по работе в этом районе, очень хотелось, есть, но точек общепита кроме этой по близости не было. Впечатления самые негативные. Начну с главного, едой это не назовешь в лучшем случае химконцентратами, что курица, что картошка есть невозможно...                            читать
                    полностью
",0
"
            Если и кушаем ""вкусную, но не полезную гадость"", то в этом заведении. Думается, что в остальных местах этой сети все гораздо хуже (пробовали для сравнения в трех местах). Когда они начали выдавать картоху без специй + пакетик_посыпь_сам - думала, что...                            читать
                    полностью
",0
"
            Уже около года регулярно питаюсь в KFC. Чаще всего - именно здесь. Да, знаю, что вредно, но мне импонирует то, что здесь все по единой технологии и стандартам, и всегда знаешь, что получишь. Да и вкусно, черт побери. Единственное, что порой...                            читать
                    полностью
",0
"
            А у меня осталось отвратительное впечатление от этого заведения, зашли с семьей перекусить, время было уже позднее. Поели и уехали, все вроде бы нормально, рассчитывалась картой ВИЗА, сумма счета была 408 рублей, почти около дома прочитала СМС, что с...                            читать
                    полностью
",0
"
            Не смотря на все минусы от такой еды, периодически приходится питаться здесь. Раньше было на мой взгляд ГОРАЗДО лучше, чем сейчас. Испортилось качество, как это ни прискорбно. Из всех ресторанов сети этот нравился больше всего. Быстро и вкусно было,...                            читать
                    полностью
",0
"
            Я сторонник классической кухни, но пришлось однажды поесть здесь! Может было плохое настроение. Девочка на кассе делала все так медленно, что я готова была сама через прилавок перепрыгнуть и ей помочь:, что спрашивает не слышно, что я отвечаю тоже не...                            читать
                    полностью
",0
"
            Подвели вы меня. Отвратительная картошка фри, еще и соус к ней отдельно. Мелочь, а неприятно. В подобных заведениях его бесплатно подают, а соус Барбекю вообще ужасен. Места всем хватает, т. к. столы так близко расставлены, что лучше слышишь...                            читать
                    полностью
",0
"
            Ужас просто. Кофе отстой, крылашки просто кошмар, один перец. Раньше было лучше. Единственно один твистер более менее.                    ",0
"
            Еда в заведении далека от того чтобы назвать ее полезной. Долго приходится ждать обслуживания. На приличное заведение не тянет. А ""для забегаловки"" слишком дорого.                    ",0
"
            Были в этом KFC. Выбрали столик и обнаружили, что он грязный! Четыре раза просили вытереть, пока я не повысила голос, никто даже не пошевелился, подошла девушка с фразой ""Могли бы выбрать и чистый стол"" и с недовольным видом протерла стол сильно...                            читать
                    полностью
",0
"
            Советую администрации обратить внимание на чистоту. Заходил недавно в любимый KFC покушать крылышек. В итоге увидел грязнейший пол на кухне, раздаче и в зале. Мусорки переполнены, столы протерты за редким исключением. Понимаю, что дело было ночью и...                            читать
                    полностью
",0
"
            Гори в аду этот КФС! Отстояв большую очередь, в которую постоянно вклинивались знакомые кассирши, я наконец-то получила свои крылышки. Дома мы их съели и где-то часа через 1, 5-2 мы на перегонки побежали ""обниматься с унитазом""! А я еще не верила,...                            читать
                    полностью
",0
"
            ""Или я дурак, или лыжи не едут""- подумала я, увидев так называемый ""мохито"". Зачем называть 7up с добавлением льда и сиропа, предполагаю, что это был. Мохито Минт, так вот, на кой черт называть это мохито? Сироп добавили и рады? Давайте теперь воду...                            читать
                    полностью
",0
"
            Вроде бы все как везде и претензий то особых и нет. Но недавно зашли перекусить, заказали бургеры, картошку фри с соусом и пепси. Почему-то положили 1 влажную салфетку, попросила еще одну (нас как-бы двое стояло перед взором кассира), в ответ кассир...                            читать
                    полностью
",0
"
            Ужасно. И занесло же нас сюда, но внезапно захотелось неполезной еды. Девушка, без разницы, как вас там зовут, (что-то я не глянула на бейдж) вы совершенно отвратительно и непрофессионально себя повели, и прекрасно знаете об этом. Спасибо вам за...                            читать
                    полностью
",0
"
            Сегодня определенно не мой день! Зашли - дайкири лайм нет, стакан 0, 5 нет, соусов кроме сырного и барбекю нет, зато очередь из 10 человек и один кассир есть, так же как и столы заваленные мусором! Кассир черненькая девочка при заказе даже не...                            читать
                    полностью
",0
"
            Прихожу со своей девушкой покушать с купонами, в котором подарок мороженое. Отдаю девушке она посчитала провела по кассе в итоге оборудование не работает, был зол. Надо было проверить все перед тем, как провести по кассе и девушки стоят смеются не...                            читать
                    полностью
",0
"
            Полный треш, больше никогда пойду кушать в этот KFC. Зашел, никого нет, кроме сотрудников пьющих пиво за стойкой где лежат крылышки. Позвал их, думаю ладно, всякое бывает, но слишком уж открыто они это делали, сделал заказ, отдали все быстро, но...                            читать
                    полностью
",0
"
            Об этом KFC я даже не знала, но мой молодой человек стрипсов захотел, рассказал даже, что знает, где они рядом есть, пошли. Удивило с порога наличие школьников, диких и голодных, которые галдят, требуют еду и лезут в очередь. Заказали по Цезарю,...                            читать
                    полностью
",0
"
            Вечная очередь! Обслуживание ультра медленное! Я конечно понимаю, что клиентов много, но можно значит и расшириться.                    ",0
"
            Пришли вечером в KFC. Пришли хотели хорошо покушать дуэт и твистер. В итоге не поели ничего. Нам все отказались готовить. Что это вообще за обслуживание?! Я должна прийти и есть одни острые крылья?! Ужасное место.                    ",0
"
            KFC, урезает Сандерсы. В субботу днем в час-пик, неприятно удивился, получив Сандерс с начинкой в двое меньше обычного! В будни там же нормальный был. Вот так, за те же деньги получил то ли халтуру, то ли хитрость от KFC. А картошка и крылышки именно...                            читать
                    полностью
",0
"
            Вредная еда, как же я люблю тебя. Обожаю жиреть именно в KFС, но именно этот меня расстраивает. Персонал там всегда смеётся над покупателями, оценивающе смотрит, медленно всё делает, надменно разговаривает. И ещё 1 огромный минус. Крошечная площадь,...                            читать
                    полностью
",0
"
            Напишу коротко. Частенько с мужем бываем. Зашла значит купить, баскет 16 крыльев, домой. Сделала заказ, попросили подождать, так как нет готовых. Вручили пакет с соусами и чеком мол ожидайте. Подхожу значит забирать мне коробку в пакет и все, а...                            читать
                    полностью
",0
"
            Не советую посещать сие заведение людям с заболеваниями пищеварения! Очень жирно, остро, солёно, в общем, вредно!                    ",0
"
            Отличное местечко, чтобы быстро перекусить. Молодой шустрый персонал. Всё отлично. Ни разу не нарывались на некачественные продукты. Но есть одна вещь, которая иногда пытается подпортить отношение к KFC: иной раз вместо стандартной пищи дают острую....                            читать
                    полностью
",0
"
            Заказывали на вынос Боксмастер, две картошки фри и 8 стрипсов, приехали домой, развернули пакет - а самого Боксмастера в нем не оказалось. Дозвонится по телефону, указанному в чеке, нереально. Никто не берет трубку. Специально ехать обратно, чтобы...                            читать
                    полностью
",0
"
            Перекусывала в этом кафе. Что понравилось: чисто, уютно. Что не понравилось: не вкусно, один хлеб и майонез в их гамбургерах, порции маленькие, всё очень дорого, если честно сказать там вообще есть нечего.                    ",0
"
            Захотелось нам на днях чего-нить вкусного, но ужасно не полезного. Зашли в KFC взять что-нибудь по быстренькому и поехать домой. По быстрому почему-то не получилось. Заказали мы значит Стрипсы и большую картошку. Вот в этой картошке и случилась...                            читать
                    полностью
",0
"
            Зашел с детьми в это заведение, подошел к кассе, тут-же встретил оглушительный рев какой-то девушки, что мол касса рядом, я ей сказал зачем мне касса, ведь мне выбрать надо, что я буду кушать, она еще раз повторила командным голосом так громко ""касса...                            читать
                    полностью
",0
"
            После КФС я вообще в заведения общепита больше ни ногой! Я там ТАК жестоко отравилась, что словами не передать. Мне казалось, что я умираю. И это при том, что я была беременна. Все ""блюда"" в каких-то баночках, как для анализов. А поскольку был...                            читать
                    полностью
",0
"
            В последнее время достаточно часто посещаю KFC. Поначалу все нравилось и устраивало. Подходящее место, чтобы быстро перекусить между танцами и работой. Очень жаль, что вчера мое мнение было так подорвано. Как всегда пришла перекусить, сделала заказ,...                            читать
                    полностью
",0
"
            Именно этот КФС не нравится. Места мало, а народу битком. Столы почти все заняты. Убираются не всегда вовремя. Картошка фри не вкусная.                    ",0
"
            Если в будние дни, то нормально, очередей нет все круто. В выходные же кошмар. Сесть негде, работала одна касса. Очень раздражало ждать с учетом того, что мест нет, очереди километровые. Срочно нужно расширять помещение.                    ",0
"
            Не хорошее место. Много малолеток, ужасный шум, постоянно нет мест. За эти же деньги, но гораздо вкусней и сытней, можно покушать в какой-нибудь шашлычной.                    ",0
"
            К качеству и стандартам обслуживания у меня никогда не было претензий. Но в последний визит замечено два обшарпанных дивана, от которых жутко пахло. Желание присесть улетучивается мгновенно. Перетянуть пару сидений - это же так просто.                    ",0
"
            Мой поход в КФС или как я пил мыло. Ну начнем с того, что сейчас у них обновилось меню и я решил попробовать их мохито. Такого мохито я не пробовал нигде:
- во первых его готовили из спрайта?!
- добавляли какие-то сиропы;
Ну продолжим мою...                            читать
                    полностью
",0
"
            Качество конечно испортилось, но мороженко вкусное. Обслуживание тоже не самое лучшее. Раньше все лучше было. Видимо конкуренция берет свое!                    ",0
"
            Самая вкусная курица - это KFC! Вот это было до вчерашнего дня. По уже сложившейся традиции отправились перекусить в KFC. Из любопытства вместо уже полюбившегося Классика взяла ай-твистер. Такая редкостная гадость. Курица со вкусом бекона в розовом...                            читать
                    полностью
",0
"
            Была здесь. Очереди почти не было, столики свободны. Еда вполне вкусная. Но меня на кассе обсчитали. Мне конечно 3 рубля совсем не жалко, но мне не приятно. Будьте внимательней.                    ",0
"
            Честно говоря, мне не особо нравится есть в этом заведении. Могу зайти туда только если выбора вообще нет. Меня очень напрягает этот запах жареного картофеля и масла, который витает по всему кафе, и то, как сам этот картофель делают. Еще меня...                            читать
                    полностью
",0
"
            К еде претензий нет. Есть серьезные претензии к санитарному состоянию залов. Грязные столы, на которых остались крошки после предыдущих посетителей, явно витающий в воздухе запах туалета, грязный пол, стулья в пятнах от еды. Господа, это не просто...                            читать
                    полностью
",0
"
            Администратор, или кто там он у вас, плохо относится к посетителям, крайне груб, невежлив и не отесан! Зашли с товарищем, взяли по твистеру, картошке. Сидим едим. Колу принесли свою, так этот неотесанный, нам сказал, что мы не можем ее там...                            читать
                    полностью
",0
"
            Куда исчез вкусный соус барбекю???? Откуда взялся этот мерзкий хаинс? Верните тот, который был, или я тоже уйду!                    ",0
"
            Честно говоря, это один из самых нелюбимых KFC. Даже не знаю в чем, неуютно тут как-то. Типичные клиенты сего заведения - какие-то гопники, или же подростки до 14 лет. И из-за этого тут становится не комфортно. Но в плане питания здесь все прекрасно...                            читать
                    полностью
",0
"
            Самое ужасное кофе, задумайтесь над его качеством. К сожалению это единственное место в центре где можно купить кофе в 3 утра. Но потом приходится очень долго чистить зубы, чтобы изгнать ужасное послевкусие. И такая проблема со всеми видами кофе.                    ",0
"
            Здравствуйте. Я очень люблю покушать в KFC, быстро и вкусно!Но разочаровывает тот факт, что в последнее время стали предоставлять не весь выбор предложенных фаст фудов в меню.                    ",0
"
            Ел раньше ну прям через день, да каждый день. Потом взялся за ум сделал перерыв годика полтора - редко ел тут, но вот я у вас я беру кучу вкусной отравы и, что вы думаете после вашей еды у меня такое творилось в желудке, что и описывать не буду....                            читать
                    полностью
",0
"
            Все очень вкусно постоянно тащу мужа сюда, правда он не любит такую еду, но уже привык. Правда последнее время приходиться долго ждать заказ возле касс, а последний раз о нас вообще забыли, прождали минут 10, а потом меня спросили чего я жду, я чуть...                            читать
                    полностью
",0
"
            Здравствуйте, хочу поделиться своими эмоциями по поводу данного заведения, на самом деле, готовят очень вкусно, но есть большое но - это очередь, такое ощущение, что Макдональс в СССР в девяностых. Заходишь, смотришь на эту очередь, и все желание...                            читать
                    полностью
",0
"
            КФС не очень. Мне нравилось когда там курица была, на изображении. Сейчас обслуживание еще даже хуже, и соусы раньше были лучше. А так пару прогулять нормально.                    ",0
